chr	start	end	strand	transcript_id	gene_name	TSS
chr2	11705293	11733985	+	NM_001271498	Il15ra	11705293
chr2	11705293	11733985	+	NM_133836	Il15ra	11705293
chr2	11705293	11733985	+	NR_073192	Il15ra	11705293
chr2	11705293	11733985	+	NR_073191	Il15ra	11705293
chr2	11705712	11733985	+	NM_008358	Il15ra	11705712
chr2	11705712	11733985	+	NM_001271501	Il15ra	11705712
chr2	11705712	11733985	+	NM_001271500	Il15ra	11705712
chr2	11705712	11733985	+	NM_001271499	Il15ra	11705712
chr2	11742573	11777585	-	NM_001348234	Fbh1	11777585
chr2	11742573	11777585	-	NM_001348236	Fbh1	11777585
chr2	11742573	11777585	-	NM_001348235	Fbh1	11777585
chr2	11742573	11777585	-	NM_015792	Fbh1	11777585
chr2	11742573	11777585	-	NM_001348237	Fbh1	11777585
chr2	11777753	11790323	+	NM_177268	Ankrd16	11777753
chr2	11777753	11790323	+	NM_001363082	Ankrd16	11777753
chr2	11777753	11790323	+	NR_156440	Ankrd16	11777753
chr2	11777753	11790323	+	NR_156442	Ankrd16	11777753
chr2	11777753	11790323	+	NR_156441	Ankrd16	11777753
chr2	12106634	12301944	-	NR_138462	Itga8	12301944
chr2	12106634	12301944	-	NM_001001309	Itga8	12301944
chr2	12301246	12312315	+	NR_040353	E030013I19Rik	12301246
chr2	12347264	12419460	-	NM_001355538	Mindy3	12419460
chr2	12347264	12419460	-	NR_149732	Mindy3	12419460
chr2	12347264	12419460	-	NM_024185	Mindy3	12419460
chr2	12347264	12419460	-	NM_001355539	Mindy3	12419460
chr2	12347264	12419460	-	NR_149730	Mindy3	12419460
chr2	12347264	12419460	-	NR_149731	Mindy3	12419460
chr2	12347264	12419460	-	NR_149745	Mindy3	12419460
chr2	12347264	12419460	-	NM_001355537	Mindy3	12419460
chr2	12347264	12419460	-	NM_001355536	Mindy3	12419460
chr2	12356786	12419460	-	NM_001355535	Mindy3	12419460
chr2	12924041	13003454	+	NM_001305436	Pter	12924041
chr2	12924041	13003454	+	NM_008961	Pter	12924041
chr2	12924041	13003454	+	NM_001305437	Pter	12924041
chr2	13001887	13010864	-	NM_153155	C1ql3	13010864
chr2	13076967	13271415	-	NM_009105	Rsu1	13271415
chr2	13276338	13491876	-	NM_001081084	Cubn	13491876
chr2	13510161	13544664	-	NM_010067	Trdmt1	13544664
chr2	13574311	13582826	+	NM_011701	Vim	13574311
chr2	13654936	13793520	-	NM_145838	St8sia6	13793520
chr2	14026831	14056035	-	NM_013935	Hacd1	14056035
chr2	14026831	14056035	-	NM_001012396	Hacd1	14056035
chr2	14070333	14073934	-	NR_038162	Stamos	14073934
chr2	14074100	14148330	+	NM_001356337	Stam	14074100
chr2	14074100	14148330	+	NM_011484	Stam	14074100
chr2	14174524	14221993	+	NM_001081310	Tmem236	14174524
chr2	14229414	14332023	+	NM_008625	Mrc1	14229414
chr2	14261003	14261081	+	NR_030609	Mir511	14261003
chr2	14388398	14494977	+	NM_001012305	Slc39a12	14388398
chr2	14604306	14987908	+	NM_023116	Cacnb2	14604306
chr2	14720642	14722622	+	NR_028497	Gm13315	14720642
chr2	14824092	14987908	+	NM_001252533	Cacnb2	14824092
chr2	14873656	14987908	+	NM_001309519	Cacnb2	14873656
chr2	14990444	15049312	-	NM_028950	Nsun6	15049312
chr2	14990444	15054872	-	NM_001165941	Nsun6	15054872
chr2	14990444	15049312	-	NM_001355685	Nsun6	15049312
chr2	14990444	15054872	-	NM_001165943	Nsun6	15054872
chr2	15036435	15049312	-	NM_001165942	Nsun6	15049312
chr2	15055320	15082456	+	NM_029466	Arl5b	15055320
chr2	15526479	16255557	+	NM_001310455	Malrd1	15526479
chr2	16356304	16755839	+	NM_026162	Plxdc2	16356304
chr2	16918678	17013726	-	NR_040632	4930515L03Rik	17013726
chr2	17342673	17670165	-	NR_156125	Nebl	17670165
chr2	17342673	17731134	-	NM_028757	Nebl	17731134
chr2	17342673	17462856	-	NM_001362722	Nebl	17462856
chr2	17375017	17526130	-	NR_156124	Nebl	17526130
chr2	17563514	17563626	+	NR_105847	Mir6419	17563514
chr2	17724756	17731134	-	NR_156123	Nebl	17731134
chr2	17996417	17996958	-	NM_026627	H2al2a	17996958
chr2	18025189	18037741	-	NR_028376	A930004D18Rik	18037741
chr2	18027249	18030577	+	NR_028378	Gm17762	18027249
chr2	18036680	18037741	-	NR_028377	A930004D18Rik	18037741
chr2	18044087	18048449	-	NM_028317	Skida1	18048449
chr2	18055237	18212390	+	NM_010804	Mllt10	18055237
chr2	18055728	18165103	+	NR_149308	Mllt10	18055728
chr2	18057846	18057903	+	NR_106115	Mir7655	18057846
chr2	18064585	18212390	+	NM_001252560	Mllt10	18064585
chr2	18064585	18212390	+	NM_001252561	Mllt10	18064585
chr2	18064585	18212390	+	NR_045538	Mllt10	18064585
chr2	18064585	18212390	+	NR_045539	Mllt10	18064585
chr2	18206333	18392830	-	NM_001190817	Dnajc1	18392830
chr2	18213751	18392830	-	NM_007869	Dnajc1	18392830
chr2	18672435	18676231	+	NM_147778	Commd3	18672435
chr2	18677018	18686629	+	NM_007552	Bmi1	18677018
chr2	18699022	18749605	+	NM_001001334	Spag6	18699022
chr2	18742709	18760862	-	NR_126079	Gm3363	18760862
chr2	18799248	18801818	-	NR_131254	Carlr	18801818
chr2	18842256	18998121	-	NM_008845	Pip4k2a	18998121
chr2	18842256	18998121	-	NM_001355148	Pip4k2a	18998121
chr2	18842256	18998121	-	NM_001355149	Pip4k2a	18998121
chr2	18842256	18998121	-	NM_001355147	Pip4k2a	18998121
chr2	18842256	18998121	-	NM_001355146	Pip4k2a	18998121
chr2	18998319	18999804	+	NR_024323	4930426L09Rik	18998319
chr2	19199118	19310243	+	NM_001271564	Armc3	19199118
chr2	19199118	19310243	+	NM_001271563	Armc3	19199118
chr2	19199118	19310243	+	NM_001271565	Armc3	19199118
chr2	19199118	19310243	+	NM_001081083	Armc3	19199118
chr2	19344317	19352251	+	NR_126563	4930447M23Rik	19344317
chr2	19371636	19394971	+	NM_029619	Msrb2	19371636
chr2	19441508	19446674	-	NR_131924	Ptf1aos	19446674
chr2	19445663	19447501	+	NM_018809	Ptf1a	19445663
chr2	19462837	19553910	-	NM_027600	4921504E06Rik	19553910
chr2	19655806	19657897	-	NR_033642	Gm3230	19657897
chr2	19657731	19661279	+	NM_027715	Otud1	19657731
chr2	20289913	20810535	+	NM_001081006	Etl4	20289913
chr2	20510047	20810535	+	NM_029895	Etl4	20510047
chr2	20510047	20810535	+	NM_178059	Etl4	20510047
chr2	20519513	20810535	+	NM_001177631	Etl4	20519513
chr2	20519513	20810535	+	NM_001177630	Etl4	20519513
chr2	20519513	20810535	+	NM_001369134	Etl4	20519513
chr2	20847919	20967721	-	NM_001128084	Arhgap21	20967721
chr2	20847919	20967721	-	NM_001081364	Arhgap21	20967721
chr2	20968874	20970348	+	NR_033225	Gm13375	20968874
chr2	21180731	21205365	-	NM_027728	Enkur	21205365
chr2	21205724	21215009	+	NM_177588	Thnsl1	21205724
chr2	21205724	21215009	+	NM_001001297	Thnsl1	21205724
chr2	21205724	21215009	+	NM_001362773	Thnsl1	21205724
chr2	21205724	21215009	+	NM_001362772	Thnsl1	21205724
chr2	21367567	21830542	+	NM_001004761	Gpr158	21367567
chr2	22227503	22423370	+	NM_148413	Myo3a	22227503
chr2	22622327	22693877	+	NM_008078	Gad2	22622327
chr2	22654283	22654350	+	NR_039548	Mir3967	22654283
chr2	22774327	22875653	+	NM_019456	Apbb1ip	22774327
chr2	22895522	22940259	+	NM_019501	Pdss1	22895522
chr2	22895522	22940259	+	NR_149721	Pdss1	22895522
chr2	22895522	22916212	+	NM_001355467	Pdss1	22895522
chr2	22940074	23040241	-	NM_145994	Abi1	23040241
chr2	22940074	23040241	-	NM_001077193	Abi1	23040241
chr2	22940074	23040241	-	NM_001331045	Abi1	23040241
chr2	22940074	23040241	-	NM_001331044	Abi1	23040241
chr2	22940074	23040241	-	NM_001331043	Abi1	23040241
chr2	22940074	23040241	-	NM_001077190	Abi1	23040241
chr2	22940074	23040241	-	NM_007380	Abi1	23040241
chr2	22940074	23040241	-	NM_001077192	Abi1	23040241
chr2	23068201	23114512	+	NM_001355639	Acbd5	23068201
chr2	23068201	23114512	+	NR_149742	Acbd5	23068201
chr2	23068201	23114512	+	NM_028793	Acbd5	23068201
chr2	23068201	23114512	+	NM_001102436	Acbd5	23068201
chr2	23069072	23114512	+	NM_001355642	Acbd5	23069072
chr2	23069072	23114512	+	NM_001355641	Acbd5	23069072
chr2	23069072	23114512	+	NM_001355637	Acbd5	23069072
chr2	23069072	23114512	+	NM_001102438	Acbd5	23069072
chr2	23069072	23114512	+	NM_001102437	Acbd5	23069072
chr2	23069072	23114512	+	NM_001355638	Acbd5	23069072
chr2	23116544	23156024	-	NM_025979	Mastl	23156024
chr2	23156505	23199260	+	NM_013771	Yme1l1	23156505
chr2	23207476	23267129	+	NM_027635	Fem1al	23207476
chr2	23321246	23401973	+	NM_008752	Nxph2	23321246
chr2	23510054	23572104	-	NM_001165997	Spopl	23572104
chr2	23510054	23572104	-	NM_001165998	Spopl	23572104
chr2	23510054	23572104	-	NM_029773	Spopl	23572104
chr2	24002913	24049379	-	NM_080462	Hnmt	24049379
chr2	24071366	24096595	-	NM_001289689	Tbpl2	24096595
chr2	24071366	24096595	-	NR_110359	Tbpl2	24096595
chr2	24071366	24096595	-	NM_199059	Tbpl2	24096595
chr2	24153172	24160103	+	NM_027163	Il1f8	24153172
chr2	24186476	24193567	+	NM_153511	Il1f9	24186476
chr2	24215417	24225701	+	NM_019450	Il1f6	24215417
chr2	24276954	24282432	+	NM_001146088	Il1f5	24276954
chr2	24276954	24282432	+	NM_001146087	Il1f5	24276954
chr2	24277271	24282432	+	NM_019451	Il1f5	24277271
chr2	24291196	24293820	+	NM_153077	Il1f10	24291196
chr2	24336860	24351491	+	NM_031167	Il1rn	24336860
chr2	24345291	24351491	+	NM_001159562	Il1rn	24345291
chr2	24345371	24351491	+	NM_001039701	Il1rn	24345371
chr2	24367675	24409181	+	NM_001355231	Psd4	24367675
chr2	24385332	24409181	+	NM_177611	Psd4	24385332
chr2	24386616	24409181	+	NM_001355232	Psd4	24386616
chr2	24420551	24475599	-	NM_011040	Pax8	24475599
chr2	24603889	24763152	-	NM_007579	Cacna1b	24763152
chr2	24603889	24763152	-	NM_001042528	Cacna1b	24763152
chr2	24790769	24919609	-	NM_001109687	Ehmt1	24919609
chr2	24790769	24919609	-	NM_001109686	Ehmt1	24919609
chr2	24790769	24919609	-	NM_172545	Ehmt1	24919609
chr2	24790769	24919609	-	NM_001012518	Ehmt1	24919609
chr2	24925352	24935281	-	NM_001162485	Arrdc1	24935281
chr2	24925352	24935281	-	NM_178408	Arrdc1	24935281
chr2	24925355	24935281	-	NR_027876	Arrdc1	24935281
chr2	24949777	24960870	+	NM_026021	Zmynd19	24949777
chr2	24950158	24960870	+	NM_147179	Zmynd19	24950158
chr2	24962422	24972186	+	NM_001355557	Dph7	24962422
chr2	24962422	24972186	+	NM_001355556	Dph7	24962422
chr2	24962422	24972186	+	NM_026044	Dph7	24962422
chr2	24962422	24972186	+	NM_001355560	Dph7	24962422
chr2	24962422	24972186	+	NM_001355559	Dph7	24962422
chr2	24962422	24972186	+	NM_001355558	Dph7	24962422
chr2	24962422	24972186	+	NM_001355554	Dph7	24962422
chr2	24962422	24972186	+	NM_001355561	Dph7	24962422
chr2	24972470	24975098	-	NM_001031808	Mrpl41	24975098
chr2	24976033	25054072	+	NM_146251	Pnpla7	24976033
chr2	25054379	25062881	+	NM_020276	Nsmf	25054379
chr2	25054379	25062881	+	NM_001177654	Nsmf	25054379
chr2	25054379	25062881	+	NM_001039387	Nsmf	25054379
chr2	25054379	25062881	+	NM_001039386	Nsmf	25054379
chr2	25054379	25062881	+	NM_001177655	Nsmf	25054379
chr2	25059811	25059873	+	NR_106124	Mir7664	25059811
chr2	25080323	25085719	+	NM_028093	Entpd8	25080323
chr2	25085670	25095205	-	NM_001163626	Noxa1	25095205
chr2	25085670	25095205	-	NM_172204	Noxa1	25095205
chr2	25180758	25183332	+	NM_025980	Nrarp	25180758
chr2	25192720	25196813	-	NM_146115	Tor4a	25196813
chr2	25199712	25211489	-	NM_021393	Nelfb	25211489
chr2	25199712	25211489	-	NM_001310157	Nelfb	25211489
chr2	25212559	25214630	-	NM_028961	Stpg3	25214630
chr2	25218745	25222281	+	NM_026624	Fam166a	25218745
chr2	25222158	25224702	-	NM_146116	Tubb4b	25224702
chr2	25228897	25234234	-	NM_080854	Slc34a3	25234234
chr2	25228897	25234234	-	NM_001362748	Slc34a3	25234234
chr2	25234476	25236787	-	NM_001033410	Rnf224	25236787
chr2	25238819	25239897	-	NM_026415	Cysrt1	25239897
chr2	25242929	25244261	+	NM_176834	Rnf208	25242929
chr2	25244813	25255414	-	NM_001082476	Ndor1	25255414
chr2	25244813	25255414	-	NM_001252542	Ndor1	25255414
chr2	25244813	25255414	-	NM_001252541	Ndor1	25255414
chr2	25255439	25256352	+	NM_177344	Tmem203	25255439
chr2	25262598	25269886	+	NM_175286	Tprn	25262598
chr2	25271039	25272418	-	NM_023464	Ssna1	25272418
chr2	25272466	25285916	+	NM_175300	Anapc2	25272466
chr2	25288145	25289187	+	NM_030055	Tmem210	25288145
chr2	25289911	25291193	+	NM_146117	Lrrc26	25289911
chr2	25291177	25319187	-	NM_001177657	Grin1	25319187
chr2	25291177	25319187	-	NM_001177656	Grin1	25319187
chr2	25291177	25319187	-	NM_008169	Grin1	25319187
chr2	25291181	25319187	-	NM_001372560	Grin1	25319187
chr2	25291181	25319187	-	NM_001372559	Grin1	25319187
chr2	25291181	25319187	-	NM_001372562	Grin1	25319187
chr2	25291181	25319187	-	NM_001372558	Grin1	25319187
chr2	25291181	25319187	-	NM_001372561	Grin1	25319187
chr2	25291220	25298928	+	NM_001242940	Grin1os	25291220
chr2	25327450	25332571	-	NR_027448	AA543186	25332571
chr2	25332743	25352213	+	NM_001029983	Man1b1	25332743
chr2	25352290	25356332	-	NM_031843	Dpp7	25356332
chr2	25361490	25365663	-	NR_149315	Uap1l1	25365663
chr2	25361490	25365663	-	NM_001033293	Uap1l1	25365663
chr2	25372035	25378213	+	NM_001290407	Sapcd2	25372035
chr2	25372035	25378213	+	NM_001081085	Sapcd2	25372035
chr2	25395874	25401323	+	NM_009849	Entpd2	25395874
chr2	25403050	25409494	+	NM_008721	Npdc1	25403050
chr2	25423242	25426373	+	NM_001289456	Fut7	25423242
chr2	25423242	25426373	+	NM_001289454	Fut7	25423242
chr2	25423242	25426373	+	NM_001289453	Fut7	25423242
chr2	25423694	25426373	+	NM_001289455	Fut7	25423694
chr2	25423694	25426373	+	NM_013524	Fut7	25423694
chr2	25423694	25426373	+	NM_001177367	Fut7	25423694
chr2	25423694	25426373	+	NM_001177366	Fut7	25423694
chr2	25428599	25448540	+	NM_001368624	Abca2	25428599
chr2	25428599	25448540	+	NM_007379	Abca2	25428599
chr2	25442779	25442834	+	NR_037270	Mir3087	25442779
chr2	25456843	25458772	+	NM_027085	Clic3	25456843
chr2	25459488	25461094	-	NM_153557	Paxx	25461094
chr2	25466712	25469749	-	NM_008963	Ptgds	25469749
chr2	25490845	25493911	-	NM_029958	Lcn12	25493911
chr2	25498650	25501719	-	NM_001271777	C8g	25501719
chr2	25498650	25500506	-	NM_027062	C8g	25500506
chr2	25500750	25505470	+	NM_013908	Fbxw5	25500750
chr2	25500750	25505470	+	NM_001356408	Fbxw5	25500750
chr2	25500750	25505470	+	NM_001356407	Fbxw5	25500750
chr2	25517982	25546940	-	NM_001290413	Traf2	25546940
chr2	25517982	25546940	-	NM_009422	Traf2	25546940
chr2	25557847	25562084	+	NM_021519	Edf1	25557847
chr2	25563115	25571316	-	NM_001081199	Mamdc4	25571316
chr2	25573431	25574871	-	NM_029293	Phpt1	25574871
chr2	25575416	25580099	-	NM_001005424	Ajm1	25580099
chr2	25583017	25608481	-	NM_001024616	Rabl6	25608481
chr2	25608629	25617678	-	NM_029859	Ccdc183	25617678
chr2	25620066	25622005	-	NM_001109993	Tmem141	25622005
chr2	25620066	25622002	-	NM_001040130	Tmem141	25622002
chr2	25624667	25627974	-	NM_007995	Fcna	25627974
chr2	25653118	25656216	+	NM_033145	Lcn8	25653118
chr2	25657952	25661645	+	NM_007947	Lcn5	25657952
chr2	25657952	25661645	+	NM_001276257	Lcn5	25657952
chr2	25657952	25662230	+	NM_001042630	Lcn5	25657952
chr2	25676786	25681607	+	NM_001276448	Lcn6	25676786
chr2	25676786	25681607	+	NM_177840	Lcn6	25676786
chr2	25682726	25686080	+	NM_178036	Lcn10	25682726
chr2	25700074	25703326	+	NM_153558	Obp2a	25700074
chr2	25706879	25707719	+	NM_023326	Bmyc	25706879
chr2	25737009	25740097	+	NM_001099301	Obp2b	25737009
chr2	25765533	25768098	+	NM_010694	Lcn3	25765533
chr2	25777017	25780279	+	NM_001100455	Lcn11	25777017
chr2	25784617	25787022	+	NR_045340	Gm13539	25784617
chr2	25793967	25815836	-	NM_001039095	Glt6d1	25815836
chr2	25823153	25825537	+	NM_029959	Lcn9	25823153
chr2	25842997	25847248	-	NM_001001714	Sohlh1	25847248
chr2	25863795	25918273	+	NM_001145403	Kcnt1	25863795
chr2	25877783	25918273	+	NM_001302351	Kcnt1	25877783
chr2	25877783	25918273	+	NM_175462	Kcnt1	25877783
chr2	25926838	25983282	-	NM_001276360	Camsap1	25983282
chr2	25926838	25983282	-	NM_001276359	Camsap1	25983282
chr2	25926838	25983282	-	NM_001276361	Camsap1	25983282
chr2	25926838	25983282	-	NM_001372499	Camsap1	25983282
chr2	25996958	26021760	-	NM_001362681	Ubac1	26021760
chr2	25996958	26021760	-	NM_133835	Ubac1	26021760
chr2	26055536	26122811	-	NM_026495	Nacc2	26122811
chr2	26055536	26092396	-	NM_001037098	Nacc2	26092396
chr2	26136807	26139543	-	NM_001256522	Tmem250-ps	26139543
chr2	26136808	26140506	-	NM_001256521	Tmem250-ps	26140506
chr2	26200212	26208249	-	NM_010711	Lhx3	26208249
chr2	26200212	26206575	-	NM_001039653	Lhx3	26206575
chr2	26209124	26237399	-	NM_153559	Qsox2	26237399
chr2	26209124	26237399	-	NM_001302956	Qsox2	26237399
chr2	26271647	26294557	-	NM_177841	Ccdc187	26294557
chr2	26314611	26348233	+	NM_001355576	Gpsm1	26314611
chr2	26314617	26348237	+	NM_001355574	Gpsm1	26314617
chr2	26315533	26348237	+	NM_001199146	Gpsm1	26315533
chr2	26315533	26348237	+	NM_153410	Gpsm1	26315533
chr2	26315533	26348237	+	NM_001355575	Gpsm1	26315533
chr2	26319770	26348237	+	NM_001199147	Gpsm1	26319770
chr2	26348118	26352110	-	NM_026828	Dnlz	26352110
chr2	26348118	26352110	-	NM_001139503	Dnlz	26352110
chr2	26348118	26352110	-	NM_001139504	Dnlz	26352110
chr2	26352171	26359559	-	NM_001037747	Card9	26359559
chr2	26362765	26380653	-	NM_001290419	Snapc4	26380653
chr2	26362765	26380653	-	NM_172339	Snapc4	26380653
chr2	26382800	26389316	-	NM_001085408	Entr1	26389316
chr2	26382800	26389316	-	NM_001085407	Entr1	26389316
chr2	26382800	26389316	-	NM_026563	Entr1	26389316
chr2	26389348	26397121	+	NM_173180	Pmpca	26389348
chr2	26396249	26409219	-	NM_033134	Inpp5e	26409219
chr2	26396249	26409127	-	NM_001290437	Inpp5e	26409127
chr2	26396249	26409219	-	NR_110957	Inpp5e	26409219
chr2	26409431	26445216	-	NM_153125	Sec16a	26445216
chr2	26445924	26457995	+	NR_152208	0610009E02Rik	26445924
chr2	26445924	26459381	+	NR_152207	0610009E02Rik	26445924
chr2	26445924	26459381	+	NR_152209	0610009E02Rik	26445924
chr2	26457902	26503822	-	NM_008714	Notch1	26503822
chr2	26470059	26470119	-	NR_105962	Mir6996	26470119
chr2	26503927	26505346	+	NR_132655	Gm35978	26503927
chr2	26581083	26592682	+	NM_178444	Egfl7	26581083
chr2	26583865	26592682	+	NM_198724	Egfl7	26583865
chr2	26583865	26592682	+	NM_198725	Egfl7	26583865
chr2	26586636	26592682	+	NM_001164564	Egfl7	26586636
chr2	26591357	26591429	+	NR_029541	Mir126a	26591357
chr2	26591363	26591420	-	NR_106155	Mir126b	26591420
chr2	26593057	26604417	-	NM_026212	Agpat2	26604417
chr2	26628457	26636497	+	NM_019833	Dipk1b	26628457
chr2	26637176	26640244	-	NR_024068	Snhg7	26640244
chr2	26637847	26637985	-	NR_028572	Snora43	26637985
chr2	26639190	26639321	-	NR_028571	Snora17	26639321
chr2	26667674	26671282	-	NM_010695	Lcn4	26671282
chr2	26731720	26736753	+	NM_001359164	Gm39773	26731720
chr2	26782155	26787263	-	NM_001359165	Gm39774	26787263
chr2	26842503	26864995	-	NM_030718	Abo	26864995
chr2	26842503	26864995	-	NM_001290444	Abo	26864995
chr2	26890418	26902887	-	NM_009298	Surf6	26902887
chr2	26905267	26910642	-	NM_011513	Med22	26910642
chr2	26905267	26910642	-	NM_001033908	Med22	26910642
chr2	26910807	26913311	+	NM_013721	Rpl7a	26910807
chr2	26913378	26916530	-	NM_013677	Surf1	26916530
chr2	26913378	26916530	-	NR_073420	Surf1	26916530
chr2	26913378	26916530	-	NM_001271724	Surf1	26916530
chr2	26916408	26920170	+	NM_013678	Surf2	26916408
chr2	26920041	26933511	-	NM_011512	Surf4	26933511
chr2	26934069	26953496	+	NM_198628	Stkld1	26934069
chr2	26953563	26964386	-	NM_207234	Rexo4	26964386
chr2	26953564	26964386	-	NM_001362876	Rexo4	26964386
chr2	26953564	26964386	-	NR_156410	Rexo4	26964386
chr2	26973416	26998580	+	NM_001290464	Adamts13	26973416
chr2	26973416	26998580	+	NM_001290465	Adamts13	26973416
chr2	26973416	27009625	+	NM_001290463	Adamts13	26973416
chr2	26973416	27009625	+	NM_001001322	Adamts13	26973416
chr2	27009926	27017435	+	NM_001243240	Cacfd1	27009926
chr2	27009926	27021089	+	NM_029862	Cacfd1	27009926
chr2	27009926	27016849	+	NM_001243239	Cacfd1	27009926
chr2	27021365	27027998	-	NM_172659	Slc2a6	27027998
chr2	27021367	27027998	-	NM_001177627	Slc2a6	27027998
chr2	27061636	27067868	-	NM_001159602	Mymk	27067868
chr2	27061636	27072161	-	NM_025376	Mymk	27072161
chr2	27079379	27108981	+	NM_029981	Adamtsl2	27079379
chr2	27110379	27142477	-	NM_175427	Fam163b	27142477
chr2	27144898	27162703	-	NR_040524	Dbhos	27162703
chr2	27165507	27183204	+	NM_138942	Dbh	27165507
chr2	27188393	27247303	-	NM_138665	Sardh	27247303
chr2	27262104	27427608	-	NM_009500	Vav2	27427608
chr2	27262104	27427608	-	NR_133905	Vav2	27427608
chr2	27442436	27444221	+	NM_001360790	Brd3os	27442436
chr2	27442436	27444221	+	NM_001360792	Brd3os	27442436
chr2	27442436	27444221	+	NM_001360791	Brd3os	27442436
chr2	27445581	27475673	-	NM_001113573	Brd3	27475673
chr2	27445581	27475673	-	NM_001113574	Brd3	27475673
chr2	27445581	27475398	-	NM_023336	Brd3	27475398
chr2	27450549	27450630	-	NR_106102	Mir7578	27450630
chr2	27515147	27536538	+	NM_080848	Wdr5	27515147
chr2	27677201	27763319	+	NM_011305	Rxra	27677201
chr2	27709292	27763319	+	NM_001290481	Rxra	27709292
chr2	27710583	27763319	+	NM_001290482	Rxra	27710583
chr2	27886425	28039510	+	NM_015734	Col5a1	27886425
chr2	28076479	28084878	-	NM_010190	Fcnb	28084878
chr2	28193093	28214431	+	NM_001038614	Olfm1	28193093
chr2	28193093	28230736	+	NM_001038613	Olfm1	28193093
chr2	28205689	28230736	+	NM_019498	Olfm1	28205689
chr2	28205689	28214431	+	NM_001038612	Olfm1	28205689
chr2	28446846	28455508	+	NM_001005420	Ppp1r26	28446846
chr2	28447070	28455508	+	NM_001368159	Ppp1r26	28447070
chr2	28462001	28466324	-	NM_027040	1700007K13Rik	28466324
chr2	28468066	28471177	+	NM_080452	Mrps2	28468066
chr2	28468066	28471177	+	NM_001166031	Mrps2	28468066
chr2	28496891	28505415	+	NM_139197	Gbgt1	28496891
chr2	28513167	28553082	+	NM_009058	Ralgds	28513167
chr2	28513167	28553082	+	NM_001145834	Ralgds	28513167
chr2	28533464	28553082	+	NM_001145836	Ralgds	28533464
chr2	28533464	28553082	+	NM_001145835	Ralgds	28533464
chr2	28555820	28563403	-	NM_009885	Cel	28563403
chr2	28566245	28583279	-	NM_148928	Gtf3c5	28583279
chr2	28566245	28583279	-	NM_001290484	Gtf3c5	28583279
chr2	28609450	28621982	-	NM_001160406	Gfi1b	28621982
chr2	28609450	28621982	-	NM_008114	Gfi1b	28621982
chr2	28641233	28691172	+	NM_001289576	Tsc1	28641233
chr2	28641233	28691172	+	NM_022887	Tsc1	28641233
chr2	28641233	28691172	+	NM_001289575	Tsc1	28641233
chr2	28692080	28699651	-	NM_027283	Spaca9	28699651
chr2	28700161	28813165	+	NM_001033874	Ak8	28700161
chr2	28733278	28733351	+	NR_037271	Mir3088	28733278
chr2	28822300	28840360	-	NM_001166033	Gtf3c4	28840360
chr2	28822300	28840360	-	NM_172977	Gtf3c4	28840360
chr2	28840406	28905575	+	NR_156412	Ddx31	28840406
